abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
portal;allgather;1;2;16384;364649;32768
portal;allgather;1;2;16384;364714;32768
portal;allgather;1;2;16384;364984;32768
portal;allgather;1;2;16384;363084;32768
portal;allgather;1;2;16384;191349;32768
portal;allgather;1;2;16384;318141;32768
portal;allgather;1;2;16384;366320;32768
portal;allgather;1;2;16384;366039;32768
portal;allgather;1;2;16384;366186;32768
portal;allgather;1;2;16384;364873;32768
portal;allgather;1;2;16384;366320;32768
portal;allgather;1;2;16384;363526;32768
portal;allgather;1;2;16384;359705;32768
portal;allgather;1;2;16384;230843;32768
portal;allgather;1;2;16384;363289;32768
portal;allgather;1;2;16384;366046;32768
portal;allgather;1;2;16384;365125;32768
portal;allgather;1;2;16384;359504;32768
portal;allgather;1;2;16384;359705;32768
portal;allgather;1;2;16384;365980;32768
portal;allgather;1;2;16384;361711;32768
portal;allgather;1;2;16384;366071;32768
portal;allgather;1;2;16384;364677;32768
portal;allgather;1;2;16384;363336;32768
portal;allgather;1;2;16384;359469;32768
portal;allgather;1;2;16384;364932;32768
portal;allgather;1;2;16384;359282;32768
portal;allgather;1;2;16384;363289;32768
portal;allgather;1;2;16384;354706;32768
portal;allgather;1;2;16384;365023;32768
portal;allgather;1;2;32768;729873;65536
portal;allgather;1;2;32768;730676;65536
portal;allgather;1;2;32768;729004;65536
portal;allgather;1;2;32768;709650;65536
portal;allgather;1;2;32768;729975;65536
portal;allgather;1;2;32768;729459;65536
portal;allgather;1;2;32768;730296;65536
portal;allgather;1;2;32768;602909;65536
portal;allgather;1;2;32768;699475;65536
portal;allgather;1;2;32768;603249;65536
portal;allgather;1;2;32768;603439;65536
portal;allgather;1;2;32768;473527;65536
portal;allgather;1;2;32768;711449;65536
portal;allgather;1;2;32768;730164;65536
portal;allgather;1;2;32768;732373;65536
portal;allgather;1;2;32768;725656;65536
portal;allgather;1;2;32768;724076;65536
portal;allgather;1;2;32768;730396;65536
portal;allgather;1;2;32768;640834;65536
portal;allgather;1;2;32768;732413;65536
portal;allgather;1;2;32768;730997;65536
portal;allgather;1;2;32768;730807;65536
portal;allgather;1;2;32768;731321;65536
portal;allgather;1;2;32768;730983;65536
portal;allgather;1;2;32768;709581;65536
portal;allgather;1;2;32768;730969;65536
portal;allgather;1;2;32768;732322;65536
portal;allgather;1;2;32768;709640;65536
portal;allgather;1;2;32768;729125;65536
portal;allgather;1;2;32768;568118;65536
portal;allgather;1;2;32768;723298;65536
portal;allgather;1;2;32768;709652;65536
portal;allgather;1;2;32768;724227;65536
portal;allgather;1;2;32768;604329;65536
portal;allgather;1;2;32768;506910;65536
portal;allgather;1;2;32768;604224;65536
portal;allgather;1;2;32768;729195;65536
