abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
portal;broadcast;1;16;65536;2505702;65536
portal;broadcast;1;16;65536;2505137;65536
portal;broadcast;1;16;65536;2505130;65536
portal;broadcast;1;16;65536;2624794;65536
portal;broadcast;1;16;65536;2508893;65536
portal;broadcast;1;16;65536;2961247;65536
portal;broadcast;1;16;65536;2673706;65536
portal;broadcast;1;16;65536;2508117;65536
portal;broadcast;1;16;65536;2509239;65536
portal;broadcast;1;16;65536;2509457;65536
portal;broadcast;1;16;65536;2508303;65536
portal;broadcast;1;16;65536;2624805;65536
portal;broadcast;1;16;65536;2508335;65536
portal;broadcast;1;16;65536;2637721;65536
portal;broadcast;1;16;65536;2508880;65536
portal;broadcast;1;16;65536;2507696;65536
portal;gather;1;16;4096;405324;65536
portal;gather;1;16;4096;406401;65536
portal;gather;1;16;4096;410747;65536
portal;gather;1;16;4096;405311;65536
portal;gather;1;16;4096;409573;65536
portal;gather;1;16;4096;404830;65536
portal;gather;1;16;4096;408860;65536
portal;gather;1;16;4096;406698;65536
portal;gather;1;16;4096;411546;65536
portal;gather;1;16;4096;405059;65536
portal;gather;1;16;4096;405336;65536
portal;gather;1;16;4096;409208;65536
portal;gather;1;16;4096;406630;65536
portal;gather;1;16;4096;411643;65536
portal;gather;1;16;4096;405371;65536
portal;gather;1;16;4096;408635;65536
portal;gather;1;16;4096;406497;65536
portal;gather;1;16;4096;408162;65536
portal;gather;1;16;4096;406580;65536
portal;gather;1;16;4096;411739;65536
portal;gather;1;16;4096;407217;65536
portal;gather;1;16;4096;406428;65536
portal;gather;1;16;4096;407766;65536
portal;gather;1;16;4096;408592;65536
portal;gather;1;16;4096;410765;65536
portal;gather;1;16;4096;406247;65536
portal;gather;1;16;4096;408448;65536
portal;gather;1;16;4096;405141;65536
portal;gather;1;16;4096;406165;65536
portal;gather;1;16;4096;410639;65536
portal;gather;1;16;4096;406159;65536
portal;gather;1;16;4096;407420;65536
portal;gather;1;16;4096;406758;65536
portal;gather;1;16;4096;411608;65536
portal;gather;1;16;4096;407228;65536
portal;gather;1;16;4096;406578;65536
portal;gather;1;16;4096;408647;65536
portal;gather;1;16;4096;405210;65536
portal;gather;1;16;4096;405431;65536
portal;gather;1;16;4096;405292;65536
portal;gather;1;16;4096;407039;65536
portal;gather;1;16;8192;684707;131072
portal;gather;1;16;8192;683572;131072
portal;gather;1;16;8192;684018;131072
portal;gather;1;16;8192;685576;131072
portal;gather;1;16;8192;685141;131072
portal;gather;1;16;8192;684725;131072
portal;gather;1;16;8192;683599;131072
portal;gather;1;16;8192;683643;131072
portal;gather;1;16;8192;685315;131072
portal;gather;1;16;8192;684185;131072
portal;gather;1;16;8192;684750;131072
portal;gather;1;16;8192;683971;131072
portal;gather;1;16;8192;685187;131072
portal;gather;1;16;8192;685173;131072
portal;gather;1;16;8192;684766;131072
portal;gather;1;16;8192;683638;131072
portal;gather;1;16;8192;683869;131072
portal;gather;1;16;8192;685364;131072
portal;gather;1;16;8192;684855;131072
portal;gather;1;16;8192;682303;131072
portal;gather;1;16;8192;683136;131072
portal;gather;1;16;8192;685682;131072
portal;gather;1;16;8192;685044;131072
portal;gather;1;16;8192;682645;131072
portal;gather;1;16;8192;684032;131072
portal;gather;1;16;8192;684956;131072
portal;gather;1;16;8192;684773;131072
portal;gather;1;16;8192;682611;131072
portal;gather;1;16;8192;683888;131072
portal;gather;1;16;8192;685774;131072
portal;gather;1;16;8192;684821;131072
portal;gather;1;16;8192;682894;131072
portal;gather;1;16;8192;683771;131072
portal;gather;1;16;8192;685334;131072
portal;gather;1;16;8192;684665;131072
portal;gather;1;16;8192;685505;131072
portal;gather;1;16;8192;684754;131072
portal;gather;1;16;8192;682369;131072
portal;gather;1;16;8192;683715;131072
portal;gather;1;16;8192;685196;131072
portal;gather;1;16;8192;683651;131072
portal;gather;1;16;16384;1244325;262144
portal;gather;1;16;16384;1245036;262144
portal;gather;1;16;16384;1244584;262144
portal;gather;1;16;16384;1243669;262144
portal;gather;1;16;16384;1242608;262144
portal;gather;1;16;16384;1243841;262144
portal;gather;1;16;16384;1244817;262144
portal;gather;1;16;16384;1247724;262144
portal;gather;1;16;16384;1243390;262144
portal;gather;1;16;16384;1244184;262144
portal;gather;1;16;16384;1245647;262144
portal;gather;1;16;16384;1244641;262144
portal;gather;1;16;16384;1243537;262144
portal;gather;1;16;16384;1243711;262144
portal;gather;1;16;16384;1243098;262144
portal;gather;1;16;16384;1243934;262144
portal;gather;1;16;16384;1244864;262144
portal;gather;1;16;16384;1243371;262144
portal;gather;1;16;16384;1243460;262144
portal;gather;1;16;16384;1243251;262144
portal;gather;1;16;16384;1244875;262144
portal;gather;1;16;16384;1246003;262144
portal;gather;1;16;16384;1245689;262144
portal;gather;1;16;16384;1244988;262144
portal;gather;1;16;16384;1243646;262144
portal;gather;1;16;16384;1243801;262144
portal;gather;1;16;16384;1243522;262144
portal;gather;1;16;16384;1243552;262144
portal;gather;1;16;16384;1244777;262144
portal;gather;1;16;16384;1243544;262144
portal;gather;1;16;16384;1245059;262144
portal;gather;1;16;16384;1243180;262144
portal;gather;1;16;16384;1244579;262144
portal;gather;1;16;16384;1244972;262144
portal;gather;1;16;16384;1245340;262144
portal;gather;1;16;16384;1243249;262144
portal;gather;1;16;16384;1244811;262144
portal;gather;1;16;16384;1245045;262144
portal;gather;1;16;16384;1246066;262144
portal;gather;1;16;16384;1245049;262144
portal;gather;1;16;16384;1243521;262144
portal;gather;1;16;32768;2366647;524288
portal;gather;1;16;32768;2365590;524288
portal;gather;1;16;32768;2364448;524288
portal;gather;1;16;32768;2365669;524288
portal;gather;1;16;32768;2365958;524288
portal;gather;1;16;32768;2364991;524288
portal;gather;1;16;32768;2366356;524288
portal;gather;1;16;32768;2365968;524288
