abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
mailbox;gather;0;6;120;122342;720
mailbox;gather;0;6;120;124442;720
mailbox;gather;0;6;120;124817;720
mailbox;gather;0;6;120;124361;720
mailbox;gather;0;6;120;123305;720
mailbox;gather;0;6;120;123985;720
mailbox;gather;0;7;120;136079;840
mailbox;gather;0;7;120;138615;840
mailbox;gather;0;7;120;137398;840
mailbox;gather;0;7;120;139067;840
mailbox;gather;0;7;120;135592;840
mailbox;gather;0;7;120;136283;840
mailbox;gather;0;7;120;137395;840
mailbox;gather;0;7;120;138987;840
mailbox;gather;0;7;120;136264;840
mailbox;gather;0;7;120;136327;840
mailbox;gather;0;7;120;137768;840
mailbox;gather;0;7;120;138817;840
mailbox;gather;0;7;120;135646;840
mailbox;gather;0;7;120;136327;840
mailbox;gather;0;7;120;136352;840
mailbox;gather;0;7;120;137929;840
mailbox;gather;0;7;120;135702;840
mailbox;gather;0;7;120;136402;840
mailbox;gather;0;7;120;137668;840
mailbox;gather;0;7;120;138840;840
mailbox;gather;0;7;120;135796;840
mailbox;gather;0;7;120;135703;840
mailbox;gather;0;7;120;137323;840
mailbox;gather;0;7;120;139001;840
mailbox;gather;0;7;120;136255;840
mailbox;gather;0;7;120;136383;840
mailbox;gather;0;7;120;137780;840
mailbox;gather;0;7;120;138925;840
mailbox;gather;0;7;120;135609;840
mailbox;gather;0;7;120;136183;840
mailbox;gather;0;7;120;137069;840
mailbox;gather;0;7;120;138009;840
mailbox;gather;0;7;120;133611;840
mailbox;gather;0;7;120;136141;840
mailbox;gather;0;7;120;137414;840
mailbox;gather;0;7;120;139079;840
mailbox;gather;0;7;120;136407;840
mailbox;gather;0;7;120;136373;840
mailbox;gather;0;7;120;137239;840
mailbox;gather;0;7;120;139089;840
mailbox;gather;0;7;120;135675;840
mailbox;gather;0;7;120;136564;840
mailbox;gather;0;7;120;137409;840
mailbox;gather;0;7;120;138983;840
mailbox;gather;0;7;120;136380;840
mailbox;gather;0;7;120;136295;840
mailbox;gather;0;7;120;137430;840
mailbox;gather;0;7;120;139069;840
mailbox;gather;0;7;120;135624;840
mailbox;gather;0;7;120;136192;840
mailbox;gather;0;8;120;151981;960
mailbox;gather;0;8;120;149237;960
mailbox;gather;0;8;120;151212;960
mailbox;gather;0;8;120;150843;960
mailbox;gather;0;8;120;151583;960
mailbox;gather;0;8;120;149116;960
mailbox;gather;0;8;120;152808;960
mailbox;gather;0;8;120;151091;960
mailbox;gather;0;8;120;151312;960
mailbox;gather;0;8;120;150057;960
mailbox;gather;0;8;120;152778;960
mailbox;gather;0;8;120;151331;960
mailbox;gather;0;8;120;151317;960
mailbox;gather;0;8;120;149113;960
mailbox;gather;0;8;120;152801;960
mailbox;gather;0;8;120;151012;960
mailbox;gather;0;8;120;151323;960
mailbox;gather;0;8;120;149111;960
mailbox;gather;0;8;120;152830;960
mailbox;gather;0;8;120;151564;960
mailbox;gather;0;8;120;151326;960
mailbox;gather;0;8;120;149110;960
mailbox;gather;0;8;120;152788;960
mailbox;gather;0;8;120;151168;960
mailbox;gather;0;8;120;151325;960
mailbox;gather;0;8;120;149086;960
mailbox;gather;0;8;120;151454;960
mailbox;gather;0;8;120;150827;960
mailbox;gather;0;8;120;151235;960
mailbox;gather;0;8;120;149170;960
mailbox;gather;0;8;120;153415;960
