abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
mailbox;allgather;1;11;120;266686;1320
mailbox;allgather;1;11;120;269763;1320
mailbox;allgather;1;11;120;277873;1320
mailbox;allgather;1;11;120;277464;1320
mailbox;allgather;1;11;120;286851;1320
mailbox;allgather;1;11;120;287019;1320
mailbox;allgather;1;11;120;256611;1320
mailbox;allgather;1;11;120;277821;1320
mailbox;allgather;1;11;120;278575;1320
mailbox;allgather;1;11;120;285438;1320
mailbox;allgather;1;11;120;272860;1320
mailbox;allgather;1;11;120;271464;1320
mailbox;allgather;1;11;120;278650;1320
mailbox;allgather;1;12;120;279256;1440
mailbox;allgather;1;12;120;298513;1440
mailbox;allgather;1;12;120;281290;1440
mailbox;allgather;1;12;120;287998;1440
mailbox;allgather;1;12;120;275722;1440
mailbox;allgather;1;12;120;295260;1440
mailbox;allgather;1;12;120;277744;1440
mailbox;allgather;1;12;120;291323;1440
mailbox;allgather;1;12;120;289967;1440
mailbox;allgather;1;12;120;292121;1440
mailbox;allgather;1;12;120;276970;1440
mailbox;allgather;1;12;120;288282;1440
mailbox;allgather;1;12;120;276611;1440
mailbox;allgather;1;12;120;283163;1440
mailbox;allgather;1;12;120;296385;1440
mailbox;allgather;1;12;120;288187;1440
mailbox;allgather;1;12;120;293854;1440
mailbox;allgather;1;12;120;286172;1440
mailbox;allgather;1;12;120;283692;1440
mailbox;allgather;1;12;120;273047;1440
mailbox;allgather;1;12;120;272632;1440
mailbox;allgather;1;12;120;271927;1440
mailbox;allgather;1;12;120;296061;1440
mailbox;allgather;1;12;120;289556;1440
mailbox;allgather;1;12;120;291397;1440
mailbox;allgather;1;12;120;282058;1440
mailbox;allgather;1;12;120;290858;1440
mailbox;allgather;1;12;120;287167;1440
mailbox;allgather;1;12;120;284504;1440
mailbox;allgather;1;12;120;279612;1440
mailbox;allgather;1;12;120;286613;1440
mailbox;allgather;1;12;120;278688;1440
mailbox;allgather;1;12;120;277557;1440
mailbox;allgather;1;12;120;284790;1440
mailbox;allgather;1;12;120;292120;1440
mailbox;allgather;1;12;120;295854;1440
mailbox;allgather;1;12;120;282871;1440
mailbox;allgather;1;12;120;287154;1440
mailbox;allgather;1;12;120;277166;1440
mailbox;allgather;1;12;120;290616;1440
mailbox;allgather;1;12;120;303259;1440
mailbox;allgather;1;13;120;316441;1560
mailbox;allgather;1;13;120;326601;1560
mailbox;allgather;1;13;120;319497;1560
mailbox;allgather;1;13;120;285956;1560
mailbox;allgather;1;13;120;330450;1560
mailbox;allgather;1;13;120;316832;1560
mailbox;allgather;1;13;120;334722;1560
mailbox;allgather;1;13;120;304880;1560
mailbox;allgather;1;13;120;304981;1560
mailbox;allgather;1;13;120;348646;1560
mailbox;allgather;1;13;120;290160;1560
mailbox;allgather;1;13;120;320997;1560
mailbox;allgather;1;13;120;299386;1560
mailbox;allgather;1;13;120;329015;1560
mailbox;allgather;1;13;120;343422;1560
mailbox;allgather;1;13;120;309729;1560
mailbox;allgather;1;13;120;326461;1560
mailbox;allgather;1;13;120;325868;1560
mailbox;allgather;1;13;120;310207;1560
mailbox;allgather;1;13;120;289389;1560
mailbox;allgather;1;13;120;326973;1560
mailbox;allgather;1;13;120;295893;1560
mailbox;allgather;1;13;120;305031;1560
mailbox;allgather;1;13;120;299539;1560
mailbox;allgather;1;13;120;306402;1560
mailbox;allgather;1;13;120;305077;1560
mailbox;allgather;1;13;120;304593;1560
mailbox;allgather;1;13;120;328323;1560
mailbox;allgather;1;13;120;300823;1560
mailbox;allgather;1;13;120;342505;1560
mailbox;allgather;1;13;120;306290;1560
mailbox;allgather;1;13;120;303709;1560
mailbox;allgather;1;13;120;309513;1560
mailbox;allgather;1;13;120;328121;1560
mailbox;allgather;1;13;120;328232;1560
mailbox;allgather;1;13;120;331402;1560
mailbox;allgather;1;13;120;317955;1560
mailbox;allgather;1;13;120;299396;1560
mailbox;allgather;1;13;120;295203;1560
mailbox;allgather;1;13;120;304309;1560
mailbox;allgather;1;13;120;300720;1560
mailbox;allgather;1;14;120;351160;1680
mailbox;allgather;1;14;120;348315;1680
mailbox;allgather;1;14;120;349761;1680
mailbox;allgather;1;14;120;352081;1680
mailbox;allgather;1;14;120;324447;1680
mailbox;allgather;1;14;120;355824;1680
mailbox;allgather;1;14;120;348899;1680
mailbox;allgather;1;14;120;349777;1680
mailbox;allgather;1;14;120;354430;1680
mailbox;allgather;1;14;120;357692;1680
mailbox;allgather;1;14;120;321920;1680
mailbox;allgather;1;14;120;343341;1680
mailbox;allgather;1;14;120;342791;1680
mailbox;allgather;1;14;120;336759;1680
mailbox;allgather;1;14;120;341311;1680
mailbox;allgather;1;14;120;312065;1680
mailbox;allgather;1;14;120;371556;1680
mailbox;allgather;1;14;120;323170;1680
mailbox;allgather;1;14;120;370888;1680
mailbox;allgather;1;14;120;341541;1680
mailbox;allgather;1;14;120;356704;1680
mailbox;allgather;1;14;120;351717;1680
mailbox;allgather;1;14;120;341861;1680
mailbox;allgather;1;14;120;337763;1680
mailbox;allgather;1;14;120;346915;1680
mailbox;allgather;1;14;120;334393;1680
mailbox;allgather;1;14;120;290311;1680
mailbox;allgather;1;14;120;342348;1680
mailbox;allgather;1;14;120;335374;1680
mailbox;allgather;1;14;120;328580;1680
mailbox;allgather;1;14;120;354683;1680
mailbox;allgather;1;14;120;270478;1680
mailbox;allgather;1;14;120;366445;1680
mailbox;allgather;1;14;120;347473;1680
mailbox;allgather;1;14;120;369297;1680
mailbox;allgather;1;14;120;339571;1680
mailbox;allgather;1;14;120;335832;1680
mailbox;allgather;1;14;120;340247;1680
mailbox;allgather;1;14;120;359143;1680
mailbox;allgather;1;14;120;350635;1680
mailbox;allgather;1;14;120;304766;1680
mailbox;allgather;1;15;120;371121;1800
mailbox;allgather;1;15;120;354790;1800
mailbox;allgather;1;15;120;368548;1800
mailbox;allgather;1;15;120;378800;1800
mailbox;allgather;1;15;120;360802;1800
mailbox;allgather;1;15;120;377074;1800
mailbox;allgather;1;15;120;344724;1800
mailbox;allgather;1;15;120;359935;1800
mailbox;allgather;1;15;120;344451;1800
mailbox;allgather;1;15;120;364855;1800
mailbox;allgather;1;15;120;349338;1800
mailbox;allgather;1;15;120;369206;1800
mailbox;allgather;1;15;120;376015;1800
mailbox;allgather;1;15;120;344138;1800
mailbox;allgather;1;15;120;340631;1800
mailbox;allgather;1;15;120;341687;1800
mailbox;allgather;1;15;120;362417;1800
mailbox;allgather;1;15;120;361249;1800
mailbox;allgather;1;15;120;379098;1800
mailbox;allgather;1;15;120;368992;1800
mailbox;allgather;1;15;120;360740;1800
mailbox;allgather;1;15;120;354548;1800
mailbox;allgather;1;15;120;368604;1800
mailbox;allgather;1;15;120;368166;1800
mailbox;allgather;1;15;120;364084;1800
mailbox;allgather;1;15;120;355228;1800
mailbox;allgather;1;15;120;317006;1800
mailbox;allgather;1;15;120;340924;1800
mailbox;allgather;1;15;120;362127;1800
mailbox;allgather;1;15;120;368994;1800
mailbox;allgather;1;15;120;358286;1800
