abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
portal;sather;0;3;16384;580087;16384
portal;sather;0;3;16384;580024;16384
portal;sather;0;3;16384;580080;16384
portal;sather;0;3;16384;579355;16384
portal;sather;0;3;16384;581289;16384
portal;sather;0;3;16384;581494;16384
portal;sather;0;3;16384;558158;16384
portal;sather;0;3;16384;581482;16384
portal;sather;0;3;16384;579764;16384
portal;sather;0;3;16384;579974;16384
portal;sather;0;3;16384;581439;16384
portal;sather;0;3;16384;579118;16384
portal;sather;0;3;16384;580555;16384
portal;sather;0;3;16384;580612;16384
portal;sather;0;3;16384;583645;16384
portal;sather;0;3;16384;572524;16384
portal;sather;0;3;16384;579202;16384
portal;sather;0;3;16384;583610;16384
portal;sather;0;3;16384;605723;16384
portal;sather;0;3;16384;578974;16384
portal;sather;0;3;16384;581295;16384
portal;sather;0;3;16384;580451;16384
portal;sather;0;3;16384;580278;16384
portal;sather;0;3;16384;580429;16384
portal;sather;0;3;16384;582406;16384
portal;sather;0;3;16384;580606;16384
portal;sather;0;3;16384;582680;16384
portal;sather;0;3;16384;605839;16384
portal;sather;0;3;16384;582910;16384
portal;sather;0;3;16384;582257;16384
portal;sather;0;3;16384;583909;16384
portal;sather;0;3;16384;583825;16384
portal;sather;0;3;16384;581473;16384
portal;sather;0;3;16384;578956;16384
portal;sather;0;3;16384;581310;16384
portal;sather;0;3;16384;579017;16384
portal;sather;0;3;16384;583511;16384
portal;sather;0;3;16384;579415;16384
portal;sather;0;3;16384;581032;16384
portal;sather;0;3;16384;579438;16384
portal;sather;0;3;16384;579149;16384
portal;sather;0;3;16384;579428;16384
portal;sather;0;3;32768;1128251;32768
portal;sather;0;3;32768;1129546;32768
portal;sather;0;3;32768;1127410;32768
portal;sather;0;3;32768;1129669;32768
portal;sather;0;3;32768;1128062;32768
portal;sather;0;3;32768;1083250;32768
portal;sather;0;3;32768;1127975;32768
portal;sather;0;3;32768;1126801;32768
portal;sather;0;3;32768;1127836;32768
portal;sather;0;3;32768;1126251;32768
portal;sather;0;3;32768;1129241;32768
portal;sather;0;3;32768;1128408;32768
portal;sather;0;3;32768;1126632;32768
portal;sather;0;3;32768;1128996;32768
portal;sather;0;3;32768;1126512;32768
portal;sather;0;3;32768;1128607;32768
portal;sather;0;3;32768;1127095;32768
portal;sather;0;3;32768;1126575;32768
portal;sather;0;3;32768;1129992;32768
portal;sather;0;3;32768;1126986;32768
portal;sather;0;3;32768;1129275;32768
portal;sather;0;3;32768;1127598;32768
portal;sather;0;3;32768;1127654;32768
portal;sather;0;3;32768;1127810;32768
portal;sather;0;3;32768;1127602;32768
portal;sather;0;3;32768;1129021;32768
portal;sather;0;3;32768;1127702;32768
portal;sather;0;3;32768;1128826;32768
portal;sather;0;3;32768;1127965;32768
portal;sather;0;3;32768;1127857;32768
portal;sather;0;3;32768;1126833;32768
portal;sather;0;3;32768;1127911;32768
portal;sather;0;3;32768;1126515;32768
portal;sather;0;3;32768;1127597;32768
portal;sather;0;3;32768;1127439;32768
portal;sather;0;3;32768;1128059;32768
portal;sather;0;3;32768;1127622;32768
portal;sather;0;3;32768;1127761;32768
portal;sather;0;3;32768;1128019;32768
portal;sather;0;3;32768;1126251;32768
portal;sather;0;3;32768;1130603;32768
portal;sather;0;3;32768;1126907;32768
portal;sather;0;3;32768;1127816;32768
portal;sather;0;3;32768;1128063;32768
portal;sather;0;3;32768;1127996;32768
portal;sather;0;3;32768;1130341;32768
portal;sather;0;3;32768;1128654;32768
portal;sather;0;3;32768;1128036;32768
portal;sather;0;3;32768;1128219;32768
portal;sather;0;3;32768;1127870;32768
portal;sather;0;3;65536;2224159;65536
portal;sather;0;3;65536;2221565;65536
portal;sather;0;3;65536;2227727;65536
portal;sather;0;3;65536;2224422;65536
portal;sather;0;3;65536;2223848;65536
portal;sather;0;3;65536;2224694;65536
portal;sather;0;3;65536;2222233;65536
portal;sather;0;3;65536;2224637;65536
portal;sather;0;3;65536;2227114;65536
portal;sather;0;3;65536;2224799;65536
portal;sather;0;3;65536;2225047;65536
portal;sather;0;3;65536;2223377;65536
portal;sather;0;3;65536;2224637;65536
portal;sather;0;3;65536;2223902;65536
portal;sather;0;3;65536;2224457;65536
portal;sather;0;3;65536;2224757;65536
portal;sather;0;3;65536;2224855;65536
portal;sather;0;3;65536;2223579;65536
portal;sather;0;3;65536;2223957;65536
portal;sather;0;3;65536;2224738;65536
portal;sather;0;3;65536;2223256;65536
